NOTICE_REF,NOTICE_TITLE,NOTICE_DATETIME,NOTICE_CONTENT
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130020.htm,6月2日至6月5日，京开高速双向三融占道施工,2016_05_30,6月2日至6月5日，每日9时至16时，京开高速双向三融（K24+600至K25+800）占道施工。施工期间，占用进京、出京最内侧车道，车辆可由最外侧车道通行。施工给您带来的不便，敬请见谅。 (市交通委TOCC与首发集团联合提供）
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130223.htm,机场高速出京大山子至五元桥路段交通流量大,2016_06_06,机场高速出京方向大山子至五元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130208.htm,京承高速出京大秦铁路桥下事故处理完毕,2016_06_05,京承高速出京方向大秦铁路桥下事故处理完毕。(市交通委TOCC与通达京承高速公路联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130080.htm,京沪高速双向四环至五环路出口路段交通恢复正常,2016_05_31,京沪高速双向四环至五环路出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160603_130169.htm,地铁2号线前门站东北口（A口）采取临时封闭措施,2016_06_03,自即时起至末班车止，地铁2号线前门站东北口（A口）采取临时封闭措施，乘客可从其他出入口进出站。（市交通委TOCC与地铁运营公司联合提供）
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130155.htm,通州区九周路京塘路交叉口至五所南街交叉口、群芳中二街交叉口南至群芳中三街交叉口南路段进行公路施工养护,2016_06_02,6月2日起，通州区九周路京塘路交叉口至五所南街交叉口（K0+0至K7+200）、群芳中二街交叉口南至群芳中三街交叉口南（K18+800至K22+80）路段进行公路施工养护，施工采取半幅封闭半幅单向通行方式组织交通，预计9月30日解除。请过往车辆注意沿途设立的警示、导行标志，小心驾驶。(市交通委TOCC与交通委路政局联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130108.htm,机场高速进京苇沟路段交通流量大,2016_06_01,机场高速进京方向苇沟路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130129.htm,机场高速进京苇沟至大山子交通流量大,2016_06_02,机场高速进京方向苇沟至大山子路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130197.htm,机场高速出京三元桥至五元桥路段交通流量大,2016_06_04,机场高速出京方向三元桥至五元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_130000.htm,密云区新西路左侧主路道路塌陷修复完毕,2016_05_29,密云区新西路左侧主路道路塌陷修复完毕，交通恢复正常。（市交通委TOCC与交通委路政局联合提供）
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201605/t20160531_130051.htm,8:00轨道客流状态信息,2016_05_31,轨道交通：国贸站（10号线换1号线）、东单站(1号线换5号线)、宣武门站（4号线换2号线）、惠新西街南口站（10号线换5号线劲松方向）、海淀黄庄站换乘通道内乘客较多，请您相互谦让，按序通行。（市交通委TOCC提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130018.htm,京承高速进京沙峪桥至来广营桥交通恢复正常,2016_05_30,京承高速进京方向沙峪桥至来广营桥交通恢复正常。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160606_130222.htm,地铁呼家楼站客流较大,2016_06_06,地铁呼家楼站客流较大，为缓解10号线客流压力，地铁6号线下行（开往海淀五路居方向）呼家楼站部分列车通过不停车。(市交通委TOCC与地铁运营公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130207.htm,机场高速出京大山子至五元桥路段交通流量大,2016_06_05,机场高速出京方向大山子至五元桥路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201605/t20160531_130079.htm,地铁9号线军事博物馆站西南口解除封闭,2016_05_31,自6月1日10:00起，地铁9号线军事博物馆站西南口（H口）解除封闭。(市交通委TOCC与地铁运营公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130166.htm,京通快速进京京通进京跨河桥至双桥路段交通流量大,2016_06_03,京通快速进京方向京通进京跨河桥至双桥路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与京通快速路公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130154.htm,通州区漷马路漷县镇至漷县水库桥路段进行公路施工养护,2016_06_02,6月2日起，通州区漷马路漷县镇至漷县水库桥（K3+400至K9+480）路段进行公路施工养护，施工期间，采取半幅封闭半幅单向通行方式组织交通，预计9月30日施工结束。请过往车辆注意沿途设立的警示、导行标志，小心驾驶。(市交通委TOCC与交通委路政局联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130107.htm,机场高速出京三元桥至四元桥、五元桥交通流量大,2016_06_01,机场高速出京方向三元桥至四元桥路段、五元桥路段交通流量大，车辆行驶缓慢。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130128.htm,机场高速出京五元桥交通恢复正常,2016_06_02,机场高速出京方向五元桥路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130196.htm,机场高速出京三元桥至四元桥、五元桥路段交通流量大,2016_06_04,机场高速出京方向三元桥至四元桥、五元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_129999.htm,机场高速进京温榆桥至大山子路段交通流量大,2016_05_29,机场高速进京方向温榆桥至大山子路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130050.htm,京通快速进京京通进京跨河桥至双桥交通流量大,2016_05_31,京通快速进京方向京通进京跨河桥至双桥交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与京通快速路公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130017.htm,机场高速出京五元桥路段交通流量大,2016_05_30,机场高速出京方向五元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160606_130221.htm,机场高速出京三元桥至五元桥交通流量大,2016_06_06,机场高速出京方向三元桥至五元桥路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130206.htm,机场高速进京温榆桥至苇沟路段交通流量大,2016_06_05,机场高速进京方向温榆桥至苇沟路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130078.htm,西六环外环千灵山入口封闭解除,2016_05_31,西六环外环方向千灵山入口封闭解除。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130165.htm,机场高速进京苇沟至大山子交通流量大,2016_06_03,机场高速进京方向苇沟至大山子路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130153.htm,通州区京榆旧线分洪闸桥至宋庄村东路段进行公路施工养护,2016_06_02,6月2日起，通州区京榆旧线分洪闸桥至宋庄村东（K5至K11）路段进行公路施工养护，施工期间，采取半幅封闭半幅单向通行方式组织交通，预计8月31日解除施工结束。请过往车辆注意沿途设立的警示、导行标志，小心驾驶。(市交通委TOCC与交通委路政局联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130106.htm,京开高速双向三融占道施工结束,2016_06_01,京开高速双向三融路段占道施工结束。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160602_130127.htm,8:00轨道客流状态信息,2016_06_02,轨道交通：国贸站（10号线换1号线）、宣武门站（4号线换2号线）、东单站（1号线换5号线）、惠新西街南口站（10号线换5号线劲松方向）、海淀黄庄站换乘通道乘客较多，请您相互谦让，按序通行。（市交通委TOCC提供)(市交通委TOCC提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130195.htm,京沪高速出京采育至廊坊路段交通恢复正常,2016_06_04,京沪高速出京方向采育至廊坊路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_129998.htm,京承高速进京赵全营站发生车辆交通事故,2016_05_29,京承高速进京方向赵全营站附近发生车辆交通事故。占用外侧行车道。请途经车辆注意避让，安全行车。(市交通委TOCC与通达京承公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130049.htm,京沪高速双向四环至亦庄开发区出口交通流量大,2016_05_31,京沪高速进出京双向四环至亦庄开发区出口路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201605/t20160530_130016.htm,地铁呼家楼站客流较大,2016_05_30,地铁呼家楼站客流较大，为缓解10号线客流压力，地铁6号线下行（开往海淀五路居方向）呼家楼站部分列车通过不停车。(市交通委TOCC与地铁运营公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160606_130220.htm,8:00轨道客流状态信息,2016_06_06,轨道交通：国贸站（10号线换1号线）、宣武门站（4号线换2号线）、惠新西街南口站（10号线换5号线劲松方向）、雍和宫站（2号线换5号线)、知春路站换乘通道乘客较多，请您相互谦让，按序通行。（市交通委TOCC提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130205.htm,京开高速双向三融施工结束,2016_06_05,京开高速双向三融施工结束。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201605/t20160531_130076.htm,18:00轨道客流状态信息,2016_05_31,轨道交通:国贸站（10号线换1号线）、雍和宫站(2号线换5号线)、惠新西街南口站（10号线换5号线劲松方向）、惠新西街南口站（10号线换5号巴沟方向）、知春路站（10号线换13号线）换乘通道内乘客较多，请您相互谦让，按序通行。(市交通委TOCC提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160603_130164.htm,8:00轨道客流状态信息,2016_06_03,轨道交通：国贸站（10号线换1号线）、宣武门站（4号线换2号线）、东单站（1号线换5号线）、惠新西街南口站（10号线换5号线劲松方向）、海淀黄庄站换乘通道乘客较多，请您相互谦让，按序通行。（市交通委TOCC提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130152.htm,通州区右堤路仁港路路口至高各庄路路口路段进行公路施工养护,2016_06_02,6月2日起，通州区右堤路仁港路路口至高各庄路路口南300米（K44+800至K47+200）路段进行公路施工养护，施工期间，采取半幅封闭半幅单向通行方式组织交通，预计2016年8月31日解施工结束。请过往车辆注意沿途设立的警示、导行标志，小心驾驶。(市交通委TOCC与交通委路政局联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130105.htm,东六环内环土桥事故处理完毕,2016_06_01,东六环内环方向土桥事故处理完毕，交通恢复正常。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130126.htm,京沪高速双向四环至亦庄开发区出口交通流量大,2016_06_02,京沪高速双向四环至亦庄开发区出口路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130194.htm,京沪高速出京采育至廊坊路段交通流量大,2016_06_04,京沪高速出京方向河北路段事故处理完毕，采育至廊坊路段交通压力集中。请途经车辆注意安全驾驶。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_129997.htm,京承高速进京高丽营站附近事故处理完毕,2016_05_29,京承高速进京方向高丽营站附近事故处理完毕。(市交通委TOCC与通达京承公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130048.htm,东六环内环潞苑北街发生车辆事故,2016_05_31,东六环内环方向潞苑北街发生车辆事故，占用应急车道，现场采取临时交通管制，后方交通压力集中。请过往车辆及时避让，注意行车安全。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130015.htm,机场高速出京四元桥至五元桥交通流量大,2016_05_30,机场高速出京方向四元桥至五元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160605_130204.htm,京承高速出京大秦铁路桥下发生交通事故,2016_06_05,京承高速出京方向大秦铁路桥下发生交通事故，占用内侧和外侧行车道。请途经车辆提前选择绕行出口，以免影响您的行程。(市交通委TOCC与通达京承高速公路联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130075.htm,6月3日起，顺平路平谷段岳各庄至新汽车站占道施工,2016_05_31,6月3日起，顺平路平谷段岳各庄至新汽车站（K50+327至K53+302）进行公路养护施工。施工期间，采取半幅封闭半幅单向通行方式组织交通，预计10月22日施工结束。(市交通委TOCC与交通委路政局联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160603_130163.htm,轨道交通早高峰客流信息,2016_06_03,10号线国贸至金台夕照区间段车厢内乘客较多，较为拥挤。八通线四惠站站台候车乘客较多。（市交通委TOCC提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130151.htm,机场高速进京温榆桥至苇沟路段交通恢复正常,2016_06_02,机场高速进京方向温榆桥至苇沟路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130104.htm,东六环内环土桥发生车辆交通事故,2016_06_01,东六环内环方向土桥发生车辆交通事故，占用超车道。请途经车辆提前选择绕行出口，以免影响您的行程。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130125.htm,机场高速进京温榆桥至大山子交通流量大,2016_06_02,机场高速进京方向温榆桥至大山子路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130193.htm,机场高速出京五元桥路段交通恢复正常,2016_06_04,机场高速出京方向五元桥路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160529_129996.htm,京承高速进京高丽营站发生车辆交通事故,2016_05_29,京承高速进京方向高丽营站附近发生车辆交通事故，占用内侧行车道。请途经车辆注意避让，小心驾驶。(市交通委TOCC与通达京承公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160531_130047.htm,机场高速进京温榆桥至大山子交通流量大,2016_05_31,机场高速进京方向温榆桥至大山子路段交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201605/t20160530_130014.htm,8:00轨道交通客流状态信息,2016_05_30,轨道交通:国贸站（10号线换1号线）、宣武门站（4号线换2号线）、雍和宫站(2号线换5号线)、惠新西街南口站（10号线换5号线劲松方向）、知春路站换乘通道内乘客较多，请您相互谦让，按序通行。（市交通委TOCC提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160602_130150.htm,地铁2号线前门站东北口（A口）采取临时封闭措施,2016_06_02,自6月3日15:30起至另有通知时止，地铁2号线前门站东北口（A口）采取临时封闭措施，乘客可从其他出入口进出站。（市交通委TOCC与地铁运营公司联合提供）
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130103.htm,京通快速进京京通进京跨河桥至双桥路段交通恢复正常,2016_06_01,京通快速进京方向京通进京跨河桥至双桥路段交通恢复正常。(市交通委TOCC与京通快速路公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130124.htm,机场高速出京五元桥交通流量大,2016_06_02,机场高速出京方向五元桥路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130192.htm,机场高速出京五元桥路段交通流量大,2016_06_04,机场高速出京方向五元桥路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130046.htm,京沪高速双向四环至五环路出口交通恢复正常,2016_05_30,京沪高速进出京双向四环至五环路出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130013.htm,京承高速进京沙峪桥至来广营桥交通流量大,2016_05_30,京承高速进京方向沙峪桥至来广营桥交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与首发集团联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201606/t20160602_130149.htm,18:00轨道客流状态信息,2016_06_02,轨道交通：国贸站（10号线换1号线）、宣武门站（2号线换4号线）、雍和宫站（2号线换5号线)、惠新西街南口站（10号线换5号线劲松方向）、海淀黄庄站换乘通道内乘客较多，请您相互谦让，按序通行。（市交通委TOCC提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130102.htm,京沪高速出京廊坊至采育路段事故处理完毕,2016_06_01,京沪高速出京方向廊坊至采育路段事故处理完毕，交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130123.htm,机场高速出京五元桥至大山子交通流量大,2016_06_02,机场高速出京方向五元桥至大山子路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160604_130191.htm,京沪高速出京采育至廊坊路段交通流量大,2016_06_04,受河北段事故影响，京沪高速出京方向采育至廊坊路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts//gdjts/201605/t20160530_130045.htm,18:00轨道客流状态信息,2016_05_30,轨道交通：国贸站（10号线换1号线）、宣武门站（2号线换4号线）、雍和宫站(2号线换5号线)、惠新西街南口站（10号线换5号线劲松方向）、知春路站换乘通道内乘客较多，请您相互谦让，按序通行。（市交通委TOCC提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201605/t20160530_130012.htm,京沪高速双向四环至亦庄开发区出口交通流量大,2016_05_30,京沪高速双向四环至亦庄开发区出口路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130148.htm,机场高速出京三元桥至五元桥交通流量大,2016_06_02,机场高速出京方向三元桥至五元桥路段交通流量大。请各位司机朋友注意行车安全。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130101.htm,机场高速进京北皋至大山子路段交通恢复正常,2016_06_01,机场高速进京方向北皋至大山子路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130122.htm,机场高速进京温榆桥至苇沟交通流量大,2016_06_02,机场高速进京方向温榆桥至苇沟路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130190.htm,机场高速出京大山子至五元桥路段交通恢复正常,2016_06_03,机场高速出京方向大山子至五元桥路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130147.htm,京沪高速双向四环至五环路出口交通流量大,2016_06_02,京沪高速双向四环至五环路出口路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130100.htm,京沪高速双向四环至亦庄开发区出口路段交通恢复正常,2016_06_01,京沪高速双向四环至亦庄开发区出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130121.htm,机场高速出京三元桥至四元桥交通恢复正常,2016_06_01,机场高速出京方向三元桥至四元桥路段交通恢复正常。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130189.htm,机场高速出京大山子至五元桥路段交通流量大,2016_06_03,机场高速出京方向大山子至五元桥路段交通流量大。请途经车辆注意控制车速，集中精力，安全驾驶。(市交通委TOCC与机场高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160602_130146.htm,京承高速出京东辛庄桥附近事故处理完毕,2016_06_02,京承高速出京方向 东辛庄桥附近事故处理完毕，交通恢复正常。(市交通委TOCC与通达京承公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130095.htm,京开高速双向三融占道施工,2016_06_01,6月1日9时至16时，京开高速双向三融（K24+600至K25+800）占道施工。施工期间，占用进京、出京最内侧车道，车辆可由最外侧车道通行。施工给您带来的不便，敬请见谅。 (市交通委TOCC与首发集团联合提供）
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160601_130120.htm,京沪高速双向四环至五环路出口交通恢复正常,2016_06_01,京沪高速双向四环至五环路出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
http://www.btic.org.cn/xxzx/jtxxfw/cxts/gllk/201606/t20160603_130188.htm,京沪高速双向四环至五环路出口路段交通恢复正常,2016_06_03,京沪高速双向四环至五环路出口路段交通恢复正常。(市交通委TOCC与华北高速公司联合提供)
